dataset,target_family,target_key,target_column,target_label,unit,feature_set,validation_design,model_key,repeat_count,model_display_name,feature_set_display_name,validation_display_name,mae_mean,mae_sd,mae_ci_lower,mae_ci_upper,median_absolute_error_mean,median_absolute_error_sd,median_absolute_error_ci_lower,median_absolute_error_ci_upper,rmse_mean,rmse_sd,rmse_ci_lower,rmse_ci_upper,bias_mean,bias_sd,bias_ci_lower,bias_ci_upper,r2_mean,r2_sd,r2_ci_lower,r2_ci_upper,pearson_r_mean,pearson_r_sd,pearson_r_ci_lower,pearson_r_ci_upper,calibration_intercept_mean,calibration_intercept_sd,calibration_intercept_ci_lower,calibration_intercept_ci_upper,calibration_slope_mean,calibration_slope_sd,calibration_slope_ci_lower,calibration_slope_ci_upper,macro_publication_mae_mean,macro_publication_mae_sd,macro_publication_mae_ci_lower,macro_publication_mae_ci_upper,macro_publication_rmse_mean,macro_publication_rmse_sd,macro_publication_rmse_ci_lower,macro_publication_rmse_ci_upper,macro_publication_absolute_bias_mean,macro_publication_absolute_bias_sd,macro_publication_absolute_bias_ci_lower,macro_publication_absolute_bias_ci_upper,publication_mean_mae_mean,publication_mean_mae_sd,publication_mean_mae_ci_lower,publication_mean_mae_ci_upper,publication_mean_rmse_mean,publication_mean_rmse_sd,publication_mean_rmse_ci_lower,publication_mean_rmse_ci_upper,publication_mean_r2_mean,publication_mean_r2_sd,publication_mean_r2_ci_lower,publication_mean_r2_ci_upper,publication_mean_pearson_r_mean,publication_mean_pearson_r_sd,publication_mean_pearson_r_ci_lower,publication_mean_pearson_r_ci_upper,publication_count,macro_publication_mae_bootstrap_ci_lower,macro_publication_mae_bootstrap_ci_upper,macro_publication_rmse_bootstrap_ci_lower,macro_publication_rmse_bootstrap_ci_upper,baseline_mae_mean,baseline_rmse_mean,baseline_macro_publication_mae_mean,baseline_publication_mean_mae_mean,macro_mae_improvement_over_baseline,macro_mae_improvement_percent,row_mae_improvement_over_baseline,row_mae_improvement_percent
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,random_rowwise,random_forest,5,Random Forest,Full retrospective,Random row-wise,7.608911425875471,0.22394107674340735,7.330851853164195,7.886970998586746,4.7498275450077205,0.16617848450439243,4.543489703522554,4.956165386492887,11.746836398159497,0.42761468323436563,11.215882640884077,12.277790155434916,-0.17660528129216302,0.08331000567394908,-0.2800483160276571,-0.07316224655666892,0.5214830398743079,0.034097435518590284,0.4791454817598,0.5638205979888158,0.7234472515149243,0.02226878736923819,0.6957968999548865,0.7510976030749621,4.592336056592552,2.2326320751668476,1.8201571876229123,7.364514925562192,0.9444529890451984,0.027364450252184397,0.910475536336423,0.9784304417539738,7.811200051397547,0.21818582415531745,7.540286568625472,8.082113534169622,9.193636415642455,0.17182041111979138,8.98029319699844,9.40697963428647,2.747285906670668,0.20612901512681742,2.4913429296024994,3.003228883738837,2.7472859066706676,0.2061290151268171,2.4913429296024994,3.003228883738836,4.525330251884709,0.4879217797554824,3.919495344022819,5.131165159746599,0.8460743044547516,0.03295178501314793,0.8051592593273754,0.8869893495821278,0.9253085985268319,0.02114943884102266,0.8990481017357217,0.9515690953179421,75,6.538509214706415,9.24217412947364,7.588749025514092,10.92780851534875,13.511944313703289,17.026025654978504,12.51140467614646,9.825656372094322,4.700204624748913,37.56736151065483,5.903032887827818,43.68751639866656
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,random_rowwise,rbf_svr,5,RBF-SVR,Full retrospective,Random row-wise,8.319710303581349,0.1677555922508899,8.111414224186069,8.52800638297663,4.983281880726279,0.20815832105181578,4.7248191875496985,5.24174457390286,13.06847481014557,0.20019224102584343,12.81990331174405,13.317046308547091,1.2969585650610735,0.23369641462777688,1.006786140508463,1.587130989613684,0.40826580239764,0.017951689489530704,0.38597583585155676,0.4305557689437232,0.6513379728365256,0.011674318165990096,0.6368423922662395,0.6658335534068117,9.36938396584863,2.0927131862890556,6.770937343867218,11.967830587830043,0.8682737753620575,0.02445307687104362,0.8379112701659734,0.8986362805581416,8.086587932319363,0.3088924063477506,7.7030473520388325,8.470128512599894,9.606142420328217,0.2787235672612652,9.260061401408977,9.952223439247456,3.117999492464055,0.2323758959094418,2.8294667084629554,3.4065322764651547,3.1179994924640555,0.23237589590944172,2.829466708462956,3.406532276465155,5.271935365720803,0.6407684832428373,4.476316208894539,6.067554522547067,0.7905728991866715,0.053770519449791686,0.7238079810211497,0.8573378173521933,0.89248111649046,0.028662603401767073,0.856891793751693,0.928070439229227,75,6.629578719788724,9.74143131634158,7.831243282634633,11.540336189486606,13.511944313703289,17.026025654978504,12.51140467614646,9.825656372094322,4.4248167438270976,35.36626668517248,5.19223401012194,38.426993847629895
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,random_rowwise,ridge,5,Ridge regression,Full retrospective,Random row-wise,10.79526899677858,0.13696143563648822,10.62520891300645,10.96532908055071,8.40280643670996,0.19816575740871442,8.15675115005878,8.648861723361142,15.023811926486687,0.3743984032886792,14.55893490813816,15.488688944835214,-0.09753872815260752,0.19845986060319293,-0.3439591921521302,0.14888173584691516,0.2177036129119357,0.03897426657963282,0.16931066924360938,0.26609655658026204,0.4896263914117224,0.03092601858560633,0.45122666752619445,0.5280261152972503,18.476642862661617,4.0714170922227755,13.421310837577131,23.531974887746102,0.7691451276416599,0.052024875506143056,0.7045477127146491,0.8337425425686706,12.1344029336275,0.30702586706816154,11.753179967971668,12.515625899283332,13.756293288242816,0.3279078334345271,13.349141936738166,14.163444639747466,7.210369916751411,0.40480677859326253,6.707735913543313,7.713003919959508,7.210369916751409,0.4048067785932619,6.7077359135433126,7.7130039199595055,15.382896753270666,1.333029879945419,13.72772154281255,17.038071963728783,-0.7728324702373583,0.3102470443540817,-1.1580550557609488,-0.387609884713768,0.29583162864891765,0.059164887313411345,0.22236871811407205,0.36929453918376326,75,9.639821601307318,15.510650716469112,11.240771732723873,17.16952657968556,13.511944313703289,17.026025654978504,12.51140467614646,9.825656372094322,0.37700174251896,3.0132647154937793,2.716675316924709,20.105732038649407
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,prospective_design,leave_one_publication_out,elastic_net,1,Elastic Net,Prospective design,LOPO,12.98253024541203,,,,11.323366473577899,,,,16.62764340824556,,,,0.4446425314017058,,,,0.04223990030467928,,,,0.2250807696626247,,,,22.072917330824044,,,,0.7190193736928736,,,,12.67696326794634,,,,14.220293449059012,,,,9.828986287742909,,,,9.828986287742909,,,,12.030335181659192,,,,-0.07781862822025487,,,,0.1483365497123022,,,,75,11.275198002909852,14.089476504873213,12.615405331637504,15.954892011907189,13.687738220541974,17.22525447680576,12.590561964402315,9.945139152083144,-0.08640130354402409,-0.6862386586739271,0.7052079751299427,5.15211471586735
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,prospective_design,leave_one_publication_out,random_forest,1,Random Forest,Prospective design,LOPO,12.203542308259054,,,,10.045188809523772,,,,16.400106871317945,,,,1.188853178360736,,,,0.06827297546214295,,,,0.27267768625678734,,,,7.874281412549922,,,,0.8879481513786068,,,,11.178611493236232,,,,12.841578898302327,,,,8.797087589486209,,,,8.797087589486207,,,,11.074434416796507,,,,0.08665818447133122,,,,0.32532742322722813,,,,75,9.737480890732082,12.672867879405418,11.151030397778854,14.838081579167135,13.687738220541974,17.22525447680576,12.590561964402315,9.945139152083144,1.411950471166083,11.214356238888575,1.4841959122829191,10.8432517364739
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,prospective_design,leave_one_publication_out,rbf_svr,1,RBF-SVR,Prospective design,LOPO,12.650028075480511,,,,9.609432664640266,,,,17.471925746637694,,,,5.0105973770202175,,,,-0.05749150348755272,,,,0.1755179806748532,,,,-27.19601407006468,,,,1.2619134489830701,,,,11.40641525198126,,,,13.211030069757319,,,,9.283220401193192,,,,9.283220401193192,,,,11.95152804782123,,,,-0.06374394318704879,,,,0.046144531915570636,,,,75,9.809160916072166,13.050195677121188,11.322895365533428,15.256706617262479,13.687738220541974,17.22525447680576,12.590561964402315,9.945139152083144,1.1841467124210556,9.405034626484744,1.037710145061462,7.581312035206159
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,prospective_design,leave_one_publication_out,ridge,1,Ridge regression,Prospective design,LOPO,13.264600136139322,,,,11.015411306337512,,,,17.053860611643714,,,,0.3462790007478689,,,,-0.007490022775802574,,,,0.2653831464570902,,,,40.63164828939841,,,,0.4880371807665169,,,,13.197977484441619,,,,14.751044955764588,,,,10.047902040656144,,,,10.047902040656142,,,,13.223116958100753,,,,-0.3021406858575897,,,,0.1835159709906783,,,,75,11.51649617856703,14.953186673075086,13.01116146700585,16.780347583691256,13.687738220541974,17.22525447680576,12.590561964402315,9.945139152083144,-0.6074155200393037,-4.824371793385143,0.42313808440265177,3.091365991845345
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,prospective_design,publication_grouped,elastic_net,5,Elastic Net,Prospective design,Publication-grouped,13.576441193935906,0.4310960275268657,13.041164776787138,14.111717611084675,11.811639599010757,0.5369188205540811,11.144966829570725,12.478312368450789,17.35341276760614,0.4295969522100764,16.819997698308825,17.886827836903457,-0.004751841563679493,0.9162113015730946,-1.142378429474405,1.1328747463470459,-0.0437055742878472,0.052276560709952985,-0.10861549767130935,0.021204349095614944,0.13847459707625387,0.09275563527009406,0.023303264130858578,0.25364593002164915,52.26581090435477,14.06418089598162,34.8028238215892,69.72879798712034,0.34286389066239886,0.17401001729635285,0.12680191685870282,0.5589258644660949,13.154393487772401,0.35708705790625755,12.711011343745698,13.597775631799104,14.7393777280241,0.312850337920673,14.350922726602118,15.127832729446084,10.551360475680735,0.31453320549503866,10.160815918177917,10.941905033183552,10.551360475680735,0.31453320549503827,10.160815918177919,10.94190503318355,12.92907227808335,0.5678514789312872,12.223991540367606,13.634153015799093,-0.24679383883464262,0.11166485940276266,-0.38544407461953833,-0.10814360304974688,0.06889623265483118,0.10662095884428731,-0.06349117339608583,0.20128363870574817,75,11.78766931687803,14.585976950618887,13.138751923700818,16.433595125121755,13.682999964587172,17.20870998165301,12.61891512133597,9.99188047912831,-0.5354783664364309,-4.243458025413357,0.10655877065126518,0.778767601600883
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,prospective_design,publication_grouped,random_forest,5,Random Forest,Prospective design,Publication-grouped,12.813602224629943,0.3998136862335317,12.317167964444629,13.310036484815257,10.52567095871721,0.2285981252015388,10.241828896597582,10.809513020836839,17.058871927968603,0.5093243957574634,16.426462162349672,17.691281693587534,1.8813129498499794,0.5551564614352883,1.1919951583155841,2.5706307413843748,-0.008801125906941177,0.060605431577022716,-0.08405270839173201,0.06645045657784965,0.15530483410978316,0.0920500599193281,0.041009588675453956,0.26960007954411236,36.43933034363932,25.522566452931866,4.748878437270619,68.12978225000802,0.5313085951649861,0.31499312578787564,0.1401929711925105,0.9224242191374616,11.744980490843364,0.45601248500966224,11.178766205475432,12.311194776211297,13.469449512958326,0.446372074160293,12.915205378669947,14.023693647246704,9.56978430925412,0.48714101105214497,8.964918853782088,10.174649764726151,9.56978430925412,0.487141011052145,8.964918853782088,10.174649764726151,11.791009345912764,0.5494718754120957,11.108749900188059,12.47326879163747,-0.037160694346628095,0.09719251561263921,-0.15784114187769968,0.08351975318444349,0.19680445773630723,0.08776615368975461,0.08782838443892026,0.3057805310336942,75,10.30519849166191,13.254557015546707,11.68433721893454,15.405917511375376,13.682999964587172,17.20870998165301,12.61891512133597,9.99188047912831,0.8739346304926059,6.925592430802261,0.869397739957229,6.353853264688359
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,prospective_design,publication_grouped,rbf_svr,5,RBF-SVR,Prospective design,Publication-grouped,12.79611759028393,0.1255879716805769,12.640179527240724,12.952055653327138,9.901711979153168,0.20186945366474424,9.651057946200591,10.152366012105745,17.647014171511767,0.13181079736988288,17.48334944984305,17.810678893180484,5.074744261728311,0.13112646068176545,4.911929256287881,5.2375592671687405,-0.07884036691094262,0.016144300484953182,-0.0988861635992926,-0.05879457022259264,0.11049472268226604,0.05015410582653584,0.04822017511535474,0.17276927024917735,17.568410843009595,28.919689145311857,-18.340126007968387,53.476947693987576,0.7329682922065057,0.34135887716520763,0.3091152639632056,1.156821320449806,11.50846865435,0.1676427741376214,11.30031265714431,11.71662465155569,13.324802728068978,0.15522549455118695,13.132064819881395,13.51754063625656,9.432471671274783,0.17186046664506321,9.21907871712711,9.645864625422456,9.432471671274783,0.17186046664506224,9.21907871712711,9.645864625422456,12.08072243252074,0.14638125645178637,11.898966096372725,12.262478768668757,-0.0869937572034476,0.02634786864369012,-0.11970895712771952,-0.054278557279175674,0.007797864737771576,0.04485361676592228,-0.04789525638970298,0.06349098586524614,75,9.915916080035199,13.215672898853626,11.416631873222178,15.349527757181544,13.682999964587172,17.20870998165301,12.61891512133597,9.99188047912831,1.1104464669859695,8.799856852261687,0.8868823743032408,6.481636896868901
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,prospective_design,publication_grouped,ridge,5,Ridge regression,Prospective design,Publication-grouped,14.29458242125079,0.47383964070579426,13.706232798464598,14.882932044036984,11.795373586658844,0.24391556617128404,11.492512409542472,12.098234763775215,18.616908082757195,0.9266921051086053,17.466267858424178,19.767548307090212,0.4576245934477791,0.9626678304578121,-0.7376853938606134,1.6529345807561717,-0.20301335388021652,0.12084768657412981,-0.3530655755655262,-0.05296113219490686,0.18160593961797117,0.06060380904081174,0.1063563717779793,0.25685550745796304,57.05574167544694,6.836874213838894,48.566641103875504,65.54484224701838,0.28217581908718453,0.08496436859427896,0.1766786214735536,0.38767301670081544,14.169875118021858,0.612480169729589,13.409380541654896,14.930369694388821,15.808944474207417,0.5907191992614182,15.075469711436757,16.542419236978077,11.432846947657563,0.5868842177077749,10.704133943415837,12.161559951899289,11.43284694765756,0.5868842177077743,10.704133943415835,12.161559951899283,16.16086002767195,2.174773414184822,13.46052217502797,18.861197880315935,-0.9731759146389759,0.5552055777929018,-1.6625546921863426,-0.28379713709160914,0.06561795602657902,0.08867162582666359,-0.04448240942458444,0.17571832147774247,75,12.133189811645307,16.459250413011958,13.554028441634486,18.125958757059433,13.682999964587172,17.20870998165301,12.61891512133597,9.99188047912831,-1.5509599966858882,-12.290755439534864,-0.6115824566636192,-4.469651817923331
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,prospective_design,random_rowwise,elastic_net,5,Elastic Net,Prospective design,Random row-wise,10.832959215270085,0.1578834163482084,10.636921061277098,11.028997369263072,8.230653684172944,0.12791436029080797,8.071827028146583,8.389480340199306,15.004868404782178,0.3380792468221517,14.585087575463266,15.42464923410109,-0.08473609276991854,0.21826671610494658,-0.3557500161635929,0.1862778306237558,0.21974589696979682,0.03505834456901449,0.176215212681829,0.26327658125776465,0.4884573793170087,0.02797460536516417,0.45372231897112647,0.523192439662891,17.446401017526643,3.577824926776165,13.003944614072651,21.888857420980635,0.7819462925302432,0.04559673913546398,0.7253304631102488,0.8385621219502375,12.196484088860668,0.26973338324605983,11.861565857770337,12.531402319950999,13.798825249423453,0.23884481475249994,13.502260241787626,14.09539025705928,7.407387641866853,0.3166150807884084,7.014258094763509,7.800517188970197,7.407387641866853,0.3166150807884086,7.014258094763509,7.800517188970197,15.060276880092413,1.2125480542304425,13.554699615062445,16.565854145122383,-0.6978625138425784,0.27521267733710963,-1.039584187141337,-0.3561408405438197,0.29860965649675625,0.0535428185269301,0.2321274663695095,0.36509184662400296,75,9.834980115642583,15.31536208803018,11.29303998406363,17.03619192867549,13.511944313703289,17.026025654978504,12.51140467614646,9.825656372094322,0.3149205872857923,2.517068190482258,2.6789850984332038,19.826792031079354
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,prospective_design,random_rowwise,random_forest,5,Random Forest,Prospective design,Random row-wise,7.7108369559112875,0.23293458966266017,7.421610461990795,8.00006344983178,4.936207497589151,0.1925809954492681,4.697086608801551,5.1753283863767505,11.772501272454992,0.4389057862471155,11.22752775906863,12.317474785841354,-0.0865906852147684,0.08650451365796974,-0.19400022550599544,0.02081885507645863,0.5193648988064938,0.03530866016322677,0.47552340665700366,0.563206390955984,0.7218571161782005,0.023108704876411697,0.6931638692880443,0.7505503630683567,4.392727454635517,2.317670722969622,1.5149591582332418,7.270495751037791,0.9459018037808011,0.02881884719268526,0.9101184787519081,0.9816851288096942,7.826749259547606,0.2572349856922201,7.507349838735116,8.146148680360097,9.180640909158763,0.22758075804157313,8.89806207521462,9.463219743102906,2.6724662185759263,0.17344528525080927,2.4571054522218136,2.887826984930039,2.672466218575927,0.17344528525080935,2.4571054522218145,2.8878269849300398,4.41276523524772,0.5436714975797302,3.737707909853443,5.087822560641998,0.8532243751645501,0.036694555139272673,0.8076620671180121,0.898786683211088,0.9292025013622534,0.022870134827567442,0.9008054783127968,0.9575995244117099,75,6.51888536324534,9.208797026051844,7.678002715568884,10.939482735149348,13.511944313703289,17.026025654978504,12.51140467614646,9.825656372094322,4.684655416598854,37.443081235557464,5.801107357792001,42.933179882252354
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,prospective_design,random_rowwise,rbf_svr,5,RBF-SVR,Prospective design,Random row-wise,8.305629294956352,0.17039674574548758,8.0940537903531,8.517204799559606,4.846161363071531,0.1356790260960873,4.67769360105667,5.014629125086391,13.084812623113384,0.2573938028666846,12.765216004733064,13.404409241493704,1.430559705607626,0.17852114477620384,1.2088964272208913,1.6522229839943607,0.40671308088412506,0.023044783606142455,0.3780992027339816,0.4353269590342685,0.6501735852971274,0.014934114749680162,0.6316304326674057,0.6687167379268492,8.680117514582403,2.365084856051512,5.743476796126302,11.616758233038503,0.8753519428230264,0.028444366821248936,0.8400335965893799,0.9106702890566729,8.00102581783977,0.33853159723683734,7.580683321296371,8.421368314383168,9.534943774841086,0.31432860258910383,9.144653265400496,9.925234284281675,3.093335129476926,0.24827615169641448,2.785059570302911,3.4016106886509405,3.0933351294769253,0.24827615169641398,2.785059570302911,3.4016106886509396,5.265485976809831,0.7134836682693022,4.37957899261348,6.151392961006183,0.7904923222787577,0.0595893809584486,0.716502333267403,0.8644823112901123,0.8942580131376223,0.03048711734186244,0.856403257125218,0.9321127691500266,75,6.596909802553698,9.608209619894193,7.768845706846058,11.526301670895547,13.511944313703289,17.026025654978504,12.51140467614646,9.825656372094322,4.510378858306691,36.05013965303133,5.2063150187469365,38.531205412583695
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,prospective_design,random_rowwise,ridge,5,Ridge regression,Prospective design,Random row-wise,10.893280041451456,0.17894422818040273,10.67109143563349,11.115468647269422,8.405760538147412,0.18125982704610247,8.180696736583625,8.630824339711198,15.119394008183974,0.3713197402601291,14.658339654880598,15.58044836148735,-0.10466767157078474,0.2138154503809002,-0.3701546185684723,0.16081927542690286,0.20772926936116815,0.038874604969331365,0.15946007192635614,0.25599846679598015,0.4805969107270326,0.03315510230863292,0.43942941383364054,0.5217644076204246,19.371133334942304,3.2616587050663464,15.321249146433505,23.421017523451102,0.7579595425165567,0.04167515479336721,0.7062130031900635,0.8097060818430499,12.353644233583058,0.30871861790742267,11.970319440152187,12.736969027013929,13.983722080296209,0.2999968927765078,13.611226738962623,14.356217421629795,7.5652103499254295,0.35816278600792556,7.120492513043029,8.00992818680783,7.5652103499254295,0.3581627860079262,7.120492513043028,8.009928186807832,15.670835761520824,1.2134767852638482,14.16410532460266,17.17756619843899,-0.837607999289283,0.28632466861857747,-1.1931270321105945,-0.48208896646797156,0.28026300269268883,0.05768861177274937,0.20863313034811198,0.3518928750372657,75,10.026453746951285,15.74340057221841,11.389309283190975,17.451900854144345,13.511944313703289,17.026025654978504,12.51140467614646,9.825656372094322,0.1577604425634025,1.2609330978173832,2.6186642722518325,19.380366078004666
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,core_physics,leave_one_publication_out,elastic_net,1,Elastic Net,Core physics,LOPO,0.7692280236902227,,,,0.7111169408327619,,,,1.0906461535525047,,,,0.008662002187197535,,,,-0.053045688280462855,,,,-0.7002550203005677,,,,35.23280329543789,,,,-18.99846161289183,,,,0.7883968329544613,,,,0.820776019968389,,,,0.723186456672662,,,,0.723186456672662,,,,1.1224051728224225,,,,-0.03291597622842901,,,,-0.714178812552944,,,,54,0.594801577497285,1.03259435837135,0.6228677197809057,1.0703626969391193,0.7692280236902227,1.0906461535525047,0.7883968329544613,0.723186456672662,0.0,0.0,0.0,0.0
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,core_physics,leave_one_publication_out,random_forest,1,Random Forest,Core physics,LOPO,0.7928732120901791,,,,0.6457048375400308,,,,1.083904192762163,,,,0.023545275444166326,,,,-0.04006686976410667,,,,0.09767108457277483,,,,1.209935840597626,,,,0.3058991564439025,,,,0.8679200311767852,,,,0.9029151806874256,,,,0.8106012376265342,,,,0.8106012376265342,,,,1.1500787858035333,,,,-0.08447828614372765,,,,0.03742076051930544,,,,54,0.6855187665525203,1.09093859207863,0.712035125483498,1.1332922621620278,0.7692280236902227,1.0906461535525047,0.7883968329544613,0.723186456672662,-0.0795231982223239,-10.086696812862165,-0.02364518839995644,-3.0738854633146646
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,core_physics,leave_one_publication_out,rbf_svr,1,RBF-SVR,Core physics,LOPO,0.7996301842425831,,,,0.7095694418333082,,,,1.0867113931084174,,,,-0.027172104366685993,,,,-0.04546117846183351,,,,0.12427693446796478,,,,1.1732787222750554,,,,0.3361194335561469,,,,0.842784275144263,,,,0.8786426693676739,,,,0.7790053912095969,,,,0.779005391209597,,,,1.138916725497157,,,,-0.06352968725309038,,,,0.09421760968864872,,,,54,0.651578609324384,1.0763112032086886,0.6829267543468303,1.105939667116008,0.7692280236902227,1.0906461535525047,0.7883968329544613,0.723186456672662,-0.05438744218980174,-6.89848562506126,-0.030402160552360447,-3.9522949783488075
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,core_physics,leave_one_publication_out,ridge,1,Ridge regression,Core physics,LOPO,0.953587538610158,,,,0.7427397521906514,,,,1.4371770181990182,,,,0.05767253083226802,,,,-0.8285211908513965,,,,-0.1154655751414159,,,,2.0148153442869607,,,,-0.14425007929280387,,,,1.02809835892249,,,,1.0658505494658943,,,,0.983390144182925,,,,0.9833901441829249,,,,1.6062422855840546,,,,-1.11537703561845,,,,-0.13474756061188178,,,,54,0.7309556089955216,1.3828578390590596,0.7839891210308575,1.4135204468479001,0.7692280236902227,1.0906461535525047,0.7883968329544613,0.723186456672662,-0.23970152596802863,-30.403664239715948,-0.1843595149199353,-23.96682248203935
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,core_physics,publication_grouped,elastic_net,5,Elastic Net,Core physics,Publication-grouped,0.7859051479062368,0.041321897742948525,0.7345972351413601,0.8372130606711135,0.703524596112198,0.06019561009274321,0.6287818742101274,0.7782673180142685,1.1310888009693876,0.08462203510817713,1.0260166665208288,1.2361609354179464,0.013479948546590825,0.02926452791991096,-0.022856762195991573,0.049816659289173226,-0.13766189639226942,0.17781811494146396,-0.35845224794354447,0.0831284551590056,-0.2890195840541131,0.07902397218313917,-0.3871408053089729,-0.1908983627992533,7.474227451908858,2.875936915315851,3.9032801230559713,11.045174780761744,-3.2592557583850246,1.644986797484216,-5.301776642341686,-1.2167348744283637,0.8144162843034997,0.05261072512043031,0.7490914410020668,0.8797411276049325,0.8464232205425267,0.051977493662461315,0.7818846379449841,0.9109618031400694,0.747648825107218,0.05302272213815232,0.6818124199415124,0.8134852302729235,0.7476488251072182,0.05302272213815231,0.6818124199415126,0.8134852302729237,1.1828648808450093,0.1263247849006892,1.0260119433529886,1.33971781833703,-0.15765883621963434,0.26249422271690576,-0.4835884623036975,0.16827078986442884,-0.1982271568956942,0.057275162244844705,-0.2693436638463975,-0.1271106499449909,54,0.6101053083688979,1.063884616876564,0.6374828763575019,1.1003438222003563,0.7718364381600196,1.0949578667295594,0.7923498424786487,0.7258888335590905,-0.022066441824850958,-2.7849367339838373,-0.014068709746217212,-1.8227579122534823
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,core_physics,publication_grouped,random_forest,5,Random Forest,Core physics,Publication-grouped,0.79974498021428,0.026808958127326324,0.7664572620782266,0.8330326983503333,0.6473654581488788,0.05598937860708662,0.5778454624506592,0.7168854538470985,1.0926979708341857,0.03336616757441572,1.051268401799,1.1341275398693715,0.05240858267254729,0.018073152552319442,0.029967799814287724,0.07484936553080686,-0.05780003980640096,0.06525789082667645,-0.13882841344459693,0.02322833383179501,0.07998911943821735,0.09901704991692595,-0.042956786651974846,0.20293502552840953,1.316761490783485,0.5298119974708706,0.6589130077074801,1.97460997385949,0.24176191680800702,0.2931903742502683,-0.1222820155184397,0.6058058491344538,0.8766473006139318,0.01692074228083995,0.8556374241009286,0.897657177126935,0.913384538603266,0.017263237347496203,0.8919493982964333,0.9348196789100987,0.822298634988243,0.021747138211445652,0.7952959964071294,0.8493012735693565,0.8222986349882431,0.021747138211445693,0.7952959964071296,0.8493012735693566,1.1604452824135592,0.016702853596791238,1.1397059504351552,1.181184614391963,-0.10429977430721146,0.031839373421320746,-0.14383357800983132,-0.0647659706045916,0.027240587300147456,0.06128369961975879,-0.04885317619444088,0.1033343507947358,54,0.694296039313538,1.1158172907799446,0.7412273869521316,1.147994506746817,0.7718364381600196,1.0949578667295594,0.7923498424786487,0.7258888335590905,-0.08429745813528311,-10.638919024907189,-0.02790854205426041,-3.615862205312769
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,core_physics,publication_grouped,rbf_svr,5,RBF-SVR,Core physics,Publication-grouped,0.8230317985735534,0.024092313036840875,0.7931172408422528,0.8529463563048539,0.6897457010083704,0.03245182207346284,0.6494514418636373,0.7300399601531035,1.123419757796971,0.03706854651359922,1.077393078125293,1.1694464374686488,-0.005248695803932635,0.031108331437181783,-0.04387479099367169,0.033377399385806424,-0.11825716686961271,0.07361187780718713,-0.2096583853829718,-0.02685594835625363,0.023154846585861144,0.10261986773850758,-0.10426454868547588,0.15057424185719817,1.6568208294929043,0.5046978792556353,1.0301556428513905,2.283486016134418,0.053801586547241084,0.29293442795031593,-0.3099245464730813,0.4175277195675635,0.8456423820234488,0.02031163713686031,0.8204221534460306,0.8708626106008669,0.8818477109517003,0.022577854061005154,0.8538136024074515,0.9098818194959492,0.7853909552533355,0.02996271697316657,0.7481873282993856,0.8225945822072853,0.7853909552533354,0.029962716973166516,0.7481873282993856,0.8225945822072851,1.1378419152879593,0.03355598007853049,1.0961766629000051,1.1795071676759135,-0.062261877979034555,0.06159575038422031,-0.13874310367346673,0.014219347715397623,0.09876927784797615,0.08503356766014378,-0.006813841754448463,0.20435239745040076,54,0.6670027831386642,1.0663486495495111,0.6977960081120662,1.1287883782570263,0.7718364381600196,1.0949578667295594,0.7923498424786487,0.7258888335590905,-0.053292539544800066,-6.725885043163384,-0.051195360413533786,-6.63292867276108
